customer_id,region,segment,signup_date,contract_length_months,tenure_days,support_tickets_last_year,satisfaction_score,avg_order_value,orders_last_year,discount_pct,late_payments_last_year,churned
CUST-03478,Latin America,SMB,2025-05-15,36,411,1,7.8,229.16,6,0.139,0,0
CUST-03479,Europe,Enterprise,2022-06-26,12,1465,5,7.9,121.59,6,0.197,0,0
CUST-03480,APAC,SMB,2023-04-19,1,1168,4,9.5,142.02,7,0.002,0,0
CUST-03481,APAC,SMB,2022-04-12,12,1540,9,6.9,175.57,10,0.043,0,0
CUST-03482,North America,SMB,2024-07-22,24,708,4,9.2,154.55,6,0.198,0,1
CUST-03483,North America,Mid-Market,2022-01-06,12,1636,2,4.8,201.8,6,0.115,0,0
CUST-03484,APAC,Enterprise,2022-12-18,12,1290,3,5.8,108.04,2,0.197,1,0
CUST-03485,North America,SMB,2023-05-11,12,1146,8,6.8,226.58,10,0.143,1,1
CUST-03486,Europe,Mid-Market,2022-06-27,12,1464,2,8.5,228.53,8,0.119,0,0
CUST-03487,APAC,SMB,2024-09-17,24,651,1,10.0,86.95,8,0.015,0,0
CUST-03488,APAC,SMB,2022-07-11,1,1450,3,5.9,79.63,5,0.094,1,0
CUST-03489,Europe,SMB,2024-03-04,24,848,2,10.0,248.46,11,0.058,0,0
CUST-03490,North America,SMB,2024-12-25,1,552,1,5.9,314.04,7,0.154,0,1
CUST-03491,APAC,Mid-Market,2024-01-03,12,909,3,4.7,139.66,2,0.143,0,0
CUST-03492,North America,Mid-Market,2022-07-15,12,1446,1,9.1,327.89,7,0.132,0,1
CUST-03493,Europe,Mid-Market,2024-08-18,1,681,0,7.3,83.38,6,0.073,0,1
CUST-03494,APAC,SMB,2024-03-12,36,840,2,8.2,287.92,4,0.172,1,0
CUST-03495,Europe,SMB,2023-08-24,1,1041,1,8.1,122.21,8,0.163,0,0
CUST-03496,Europe,SMB,2025-05-27,12,399,3,5.8,190.81,9,0.082,0,1
CUST-03497,Latin America,Mid-Market,2023-09-16,1,1018,1,7.3,182.33,1,0.065,0,1
CUST-03498,Latin America,SMB,2023-12-31,24,912,0,7.0,169.29,6,0.048,0,0
CUST-03499,Latin America,Mid-Market,2023-11-28,12,945,1,8.1,227.9,5,0.028,0,0
CUST-03500,North America,Mid-Market,2023-07-26,1,1070,1,8.1,153.32,3,0.144,0,1
CUST-03501,APAC,Mid-Market,2022-03-14,12,1569,4,6.9,264.86,6,0.015,0,0
CUST-03502,North America,Mid-Market,2021-06-24,24,1832,4,5.5,82.3,10,0.155,1,1
CUST-03503,Latin America,SMB,2021-08-19,36,1776,4,5.4,398.42,5,0.146,0,0
CUST-03504,North America,Mid-Market,2022-07-16,12,1445,1,5.8,59.38,6,0.113,0,0
CUST-03505,Europe,Enterprise,2023-03-01,12,1217,2,8.1,234.48,6,0.036,0,0
CUST-03506,Latin America,Mid-Market,2025-05-08,1,418,2,7.1,157.24,8,0.008,0,1
CUST-03507,Europe,SMB,2024-11-01,36,606,1,7.9,208.63,2,0.014,0,1
CUST-03508,APAC,SMB,2022-03-04,1,1579,1,7.5,140.33,5,0.101,0,0
CUST-03509,Latin America,SMB,2025-10-29,12,244,4,7.9,218.45,7,0.081,0,0
CUST-03510,Latin America,Mid-Market,2022-01-23,24,1619,2,6.4,182.46,4,0.152,1,0
CUST-03511,Latin America,Mid-Market,2024-04-23,1,798,0,5.4,330.06,4,0.145,2,0
CUST-03512,Latin America,SMB,2022-04-13,36,1539,4,7.8,181.83,6,0.173,1,0
CUST-03513,Europe,SMB,2025-11-09,1,233,4,8.1,421.56,7,0.049,0,0
CUST-03514,Latin America,SMB,2023-04-19,1,1168,3,6.0,138.04,5,0.041,0,0
CUST-03515,North America,SMB,2025-12-18,12,194,1,6.4,333.51,8,0.098,1,0
CUST-03516,Europe,SMB,2023-10-17,1,987,0,7.3,141.82,4,0.113,1,1
CUST-03517,North America,SMB,2024-06-14,1,746,0,7.6,95.19,8,0.12,1,0
CUST-03518,North America,SMB,2021-07-25,1,1801,1,10.0,126.56,9,0.191,0,0
CUST-03519,North America,SMB,2024-09-03,1,665,2,7.5,108.27,9,0.074,1,0
CUST-03520,Latin America,SMB,2023-10-25,1,979,5,7.8,298.96,6,0.101,0,0
CUST-03521,North America,SMB,2022-06-06,12,1485,4,10.0,55.89,6,0.071,0,0
CUST-03522,Latin America,Mid-Market,2024-03-29,1,823,3,7.2,195.19,6,0.184,0,0
CUST-03523,APAC,Enterprise,2022-06-12,24,1479,1,9.6,65.03,4,0.038,0,0
CUST-03524,North America,Enterprise,2025-10-27,1,246,2,4.7,162.41,6,0.059,0,1
CUST-03525,APAC,Enterprise,2025-01-03,1,543,3,6.1,86.81,5,0.169,0,0
CUST-03526,Latin America,Mid-Market,2024-06-15,12,745,3,7.6,331.48,7,0.031,0,0
CUST-03527,Latin America,SMB,2023-12-23,12,920,2,8.1,221.89,7,0.149,0,0
CUST-03528,Latin America,SMB,2022-05-26,12,1496,0,8.0,123.18,6,0.033,0,0
CUST-03529,Latin America,Mid-Market,2023-10-11,12,993,6,7.7,282.14,7,0.096,1,0
CUST-03530,North America,SMB,2024-07-26,12,704,3,7.0,150.01,8,0.182,1,0
CUST-03531,Europe,Mid-Market,2021-11-02,1,1701,2,8.9,213.28,10,0.177,0,0
CUST-03532,APAC,SMB,2023-01-02,12,1275,2,6.9,295.1,7,0.055,0,0
CUST-03533,Latin America,SMB,2023-02-12,12,1234,4,6.8,177.95,9,0.021,1,0
CUST-03534,Europe,SMB,2023-10-11,24,993,0,5.3,503.02,5,0.007,1,0
CUST-03535,Europe,Mid-Market,2021-05-24,12,1863,1,8.9,346.41,4,0.178,0,0
CUST-03536,Europe,Enterprise,2023-08-02,24,1063,2,10.0,156.02,6,0.089,0,0
CUST-03537,Latin America,SMB,2025-11-11,36,231,2,10.0,198.2,10,0.008,1,0
CUST-03538,Europe,SMB,2025-01-24,24,522,7,6.3,118.16,8,0.175,0,1
CUST-03539,Latin America,SMB,2025-02-08,1,507,1,7.9,290.49,10,0.112,0,1
CUST-03540,Europe,Enterprise,2025-01-20,12,526,1,7.7,184.67,8,0.168,1,0
CUST-03541,North America,SMB,2023-12-10,12,933,0,9.8,55.09,6,0.069,2,0
CUST-03542,APAC,Mid-Market,2021-06-24,12,1832,1,8.4,142.08,9,0.173,2,0
CUST-03543,Latin America,SMB,2021-02-04,12,1972,5,8.2,281.52,5,0.037,0,0
CUST-03544,APAC,Mid-Market,2021-12-02,24,1671,2,8.3,145.57,7,0.18,0,0
CUST-03545,APAC,SMB,2025-09-01,36,302,5,9.5,331.62,11,0.099,1,0
CUST-03546,APAC,SMB,2024-05-15,24,776,0,8.4,182.27,7,0.042,3,0
CUST-03547,Latin America,Mid-Market,2025-08-29,12,305,3,5.9,238.59,8,0.131,1,1
CUST-03548,APAC,Enterprise,2022-06-23,12,1468,6,8.9,304.13,10,0.123,0,0
CUST-03549,Europe,SMB,2024-02-02,1,879,1,5.0,115.69,6,0.141,0,1
CUST-03550,Latin America,Enterprise,2025-01-29,1,517,3,7.7,265.7,5,0.034,1,0
CUST-03551,APAC,SMB,2025-05-23,1,403,2,9.2,146.39,6,0.192,0,0
CUST-03552,APAC,SMB,2022-06-11,12,1480,5,6.6,230.1,6,0.096,0,0
CUST-03553,North America,SMB,2022-04-28,36,1524,3,7.7,272.37,0,0.159,0,0
CUST-03554,APAC,Mid-Market,2022-01-19,12,1623,4,3.2,207.05,10,0.175,1,1
CUST-03555,Latin America,SMB,2023-06-25,1,1101,5,9.0,164.55,2,0.036,1,0
CUST-03556,North America,SMB,2025-12-08,24,204,0,7.4,274.91,5,0.031,0,0
CUST-03557,APAC,SMB,2023-10-13,24,991,3,6.0,144.78,10,0.015,0,0
CUST-03558,North America,Enterprise,2025-03-28,24,459,2,2.9,125.87,5,0.055,0,1
CUST-03559,Europe,SMB,2023-12-10,36,933,3,8.0,243.02,3,0.164,0,0
CUST-03560,North America,Mid-Market,2025-08-31,12,303,4,8.7,321.47,4,0.109,0,0
CUST-03561,APAC,SMB,2021-02-19,1,1957,4,9.1,154.38,5,0.145,2,0
CUST-03562,APAC,Mid-Market,2024-05-03,24,788,2,10.0,150.66,6,0.148,1,0
CUST-03563,Europe,SMB,2024-06-20,36,740,2,6.2,85.89,9,0.191,0,0
CUST-03564,APAC,SMB,2021-10-17,12,1717,2,7.6,357.08,7,0.004,1,0
CUST-03565,North America,Mid-Market,2021-09-16,1,1748,1,7.2,247.52,6,0.164,1,0
CUST-03566,Europe,Mid-Market,2025-04-05,1,451,3,7.1,197.01,2,0.098,0,0
CUST-03567,Latin America,Mid-Market,2025-04-18,24,438,2,8.2,181.88,4,0.132,1,1
CUST-03568,Europe,Enterprise,2022-05-17,12,1505,1,7.9,247.57,8,0.063,0,0
CUST-03569,APAC,SMB,2021-04-06,36,1911,1,6.6,69.6,5,0.059,0,0
CUST-03570,Latin America,Mid-Market,2023-12-05,1,938,2,7.9,82.27,4,0.019,0,0
CUST-03571,Europe,Mid-Market,2024-01-28,24,884,1,5.0,166.55,3,0.098,1,0
CUST-03572,North America,Enterprise,2024-05-21,24,770,3,8.8,218.44,5,0.064,0,0
CUST-03573,Latin America,SMB,2021-08-20,1,1775,3,8.2,82.51,10,0.17,0,0
CUST-03574,Latin America,Enterprise,2025-05-28,12,398,3,7.7,218.17,6,0.188,2,0
CUST-03575,APAC,SMB,2024-11-13,12,594,1,6.8,237.43,6,0.088,0,1
CUST-03576,North America,Enterprise,2025-02-20,1,495,2,7.1,329.28,7,0.105,1,0
CUST-03577,Europe,SMB,2025-03-03,24,484,2,6.2,123.28,2,0.157,0,0
CUST-03578,Europe,SMB,2021-06-27,1,1829,1,10.0,305.18,4,0.103,0,1
CUST-03579,Latin America,SMB,2023-03-25,1,1193,2,6.1,218.11,6,0.195,0,0
CUST-03580,Latin America,SMB,2025-12-27,24,185,1,7.5,88.07,7,0.172,0,0
CUST-03581,North America,SMB,2021-05-09,1,1878,6,7.5,160.31,6,0.03,0,1
CUST-03582,Europe,SMB,2025-01-23,24,523,3,8.3,104.69,5,0.005,0,0
CUST-03583,Latin America,SMB,2022-01-19,12,1623,4,7.1,154.97,7,0.172,2,0
CUST-03584,Europe,SMB,2021-08-07,12,1788,0,9.0,252.64,9,0.155,0,0
CUST-03585,Europe,SMB,2025-08-23,1,311,2,9.0,197.25,6,0.189,0,1
CUST-03586,APAC,SMB,2023-11-17,12,956,3,7.1,186.24,5,0.195,2,0
CUST-03587,Latin America,Mid-Market,2023-01-20,24,1257,2,7.7,37.29,4,0.179,1,0
CUST-03588,North America,Mid-Market,2024-06-29,36,731,2,8.4,197.27,9,0.043,0,0
CUST-03589,Latin America,Enterprise,2023-06-08,24,1118,0,6.2,26.09,4,0.136,0,0
CUST-03590,Latin America,SMB,2024-12-04,1,573,1,9.9,175.64,3,0.053,3,1
CUST-03591,APAC,SMB,2021-11-04,12,1699,1,7.1,188.9,10,0.033,0,0
CUST-03592,Latin America,SMB,2023-02-12,1,1234,3,5.1,312.84,2,0.07,2,1
CUST-03593,Europe,SMB,2022-09-25,12,1374,2,8.1,274.19,3,0.163,0,0
CUST-03594,North America,SMB,2023-07-23,1,1073,2,6.4,99.41,9,0.021,0,0
CUST-03595,Europe,Mid-Market,2025-12-02,12,210,2,7.0,140.03,5,0.046,0,0
CUST-03596,APAC,Mid-Market,2021-06-01,1,1855,1,6.5,153.48,6,0.069,0,0
CUST-03597,Latin America,SMB,2021-02-26,12,1950,1,9.3,141.51,5,0.187,1,0
CUST-03598,North America,SMB,2025-08-12,1,322,1,9.6,282.18,8,0.082,1,1
CUST-03599,North America,SMB,2022-09-06,12,1393,2,8.5,176.77,3,0.006,0,0
CUST-03600,North America,SMB,2021-06-24,1,1832,1,6.8,61.32,8,0.077,0,0
CUST-03601,Latin America,Mid-Market,2023-04-30,1,1157,1,8.9,156.08,7,0.082,1,0
CUST-03602,North America,SMB,2024-05-09,1,782,1,4.8,101.16,5,0.006,2,1
CUST-03603,North America,SMB,2022-10-11,24,1358,2,7.9,448.15,8,0.0,0,0
CUST-03604,North America,SMB,2025-01-16,12,530,1,6.2,90.03,8,0.171,0,0
CUST-03605,Europe,Mid-Market,2024-07-07,1,723,2,10.0,71.23,5,0.15,0,0
CUST-03606,Latin America,Enterprise,2024-04-29,36,792,2,7.6,312.18,6,0.013,0,0
CUST-03607,North America,Enterprise,2024-10-07,12,631,5,6.7,210.45,2,0.172,0,0
CUST-03608,North America,Enterprise,2024-09-27,24,641,2,9.7,164.9,4,0.032,2,1
CUST-03609,Latin America,SMB,2024-09-22,12,646,3,10.0,67.01,9,0.183,0,0
CUST-03610,Europe,Enterprise,2024-03-08,1,844,4,6.8,103.62,4,0.037,0,0
CUST-03611,Europe,SMB,2021-11-05,24,1698,2,7.3,347.55,9,0.05,0,0
CUST-03612,North America,Mid-Market,2022-12-11,12,1297,3,5.1,77.59,6,0.192,0,0
CUST-03613,North America,Enterprise,2023-11-25,1,948,4,5.8,84.91,2,0.164,0,0
CUST-03614,APAC,Mid-Market,2023-02-21,1,1225,7,10.0,48.89,3,0.188,0,0
CUST-03615,Europe,SMB,2025-11-02,12,240,3,3.5,115.19,7,0.125,1,1
CUST-03616,Europe,SMB,2024-07-29,12,701,1,7.5,294.79,8,0.172,1,0
CUST-03617,Europe,SMB,2021-10-14,1,1720,4,6.7,216.07,1,0.192,1,0
CUST-03618,North America,SMB,2023-06-19,12,1107,3,8.0,168.55,4,0.149,1,0
CUST-03619,Europe,SMB,2023-07-08,36,1088,3,6.6,67.39,2,0.01,0,0
CUST-03620,Europe,SMB,2021-08-30,24,1765,6,6.9,194.45,2,0.112,0,0
CUST-03621,APAC,SMB,2021-03-19,1,1929,5,8.5,44.31,6,0.106,0,0
CUST-03622,Europe,Enterprise,2022-05-30,1,1492,2,5.3,61.69,6,0.063,0,0
CUST-03623,Europe,SMB,2024-10-04,36,634,2,7.5,241.65,9,0.081,0,1
CUST-03624,Europe,SMB,2023-11-16,12,957,1,4.9,213.81,7,0.115,0,0
CUST-03625,Latin America,SMB,2021-10-23,12,1711,4,8.1,194.66,6,0.001,0,0
CUST-03626,Europe,SMB,2023-09-17,1,1017,1,4.1,101.56,6,0.045,1,1
CUST-03627,Europe,SMB,2025-01-20,12,526,3,6.9,155.62,6,0.04,1,1
CUST-03628,APAC,SMB,2025-04-05,12,451,0,9.4,148.59,1,0.085,1,0
CUST-03629,APAC,SMB,2024-02-09,1,872,2,9.3,358.53,6,0.115,1,0
CUST-03630,APAC,SMB,2021-06-19,24,1837,3,6.4,180.14,3,0.178,0,0
CUST-03631,Latin America,Enterprise,2024-07-02,12,728,2,6.6,100.72,7,0.058,1,0
CUST-03632,North America,SMB,2022-08-02,1,1428,2,4.6,53.49,5,0.132,0,0
CUST-03633,Europe,SMB,2025-07-11,12,354,2,6.1,179.76,2,0.056,1,0
CUST-03634,Latin America,Mid-Market,2022-01-30,24,1612,1,10.0,185.43,8,0.084,1,0
CUST-03635,Latin America,SMB,2023-01-06,1,1271,3,7.6,226.65,9,0.077,0,0
CUST-03636,APAC,SMB,2023-10-01,1,1003,1,8.2,121.03,6,0.138,0,1
CUST-03637,North America,SMB,2025-06-12,36,383,2,6.6,272.09,7,0.081,0,0
CUST-03638,North America,Mid-Market,2022-07-09,36,1452,2,4.2,164.63,5,0.007,2,1
CUST-03639,Europe,SMB,2023-11-19,1,954,1,7.6,346.28,8,0.151,0,1
CUST-03640,North America,Mid-Market,2024-09-21,36,647,4,6.2,158.32,11,0.171,0,0
CUST-03641,APAC,Mid-Market,2024-02-24,12,857,2,7.7,99.71,4,0.061,1,0
CUST-03642,Latin America,SMB,2022-10-05,12,1364,5,4.6,90.81,4,0.023,0,0
CUST-03643,APAC,SMB,2025-04-07,12,449,4,5.7,182.39,6,0.174,0,0
CUST-03644,Europe,Enterprise,2021-11-10,1,1693,1,7.8,199.01,9,0.02,0,0
CUST-03645,Latin America,Enterprise,2024-12-29,1,548,3,8.4,284.66,9,0.063,1,1
CUST-03646,Europe,Mid-Market,2024-03-05,1,847,2,8.1,54.39,6,0.188,0,0
CUST-03647,APAC,SMB,2021-08-19,1,1776,4,5.9,175.34,4,0.141,0,0
CUST-03648,APAC,Mid-Market,2023-11-24,1,949,3,8.5,313.42,4,0.08,3,0
CUST-03649,North America,SMB,2022-02-26,1,1585,3,7.0,24.21,5,0.179,0,1
CUST-03650,APAC,SMB,2021-06-16,1,1840,3,8.8,220.52,8,0.098,0,0
CUST-03651,North America,Mid-Market,2022-01-08,1,1634,1,6.0,155.94,7,0.097,0,1
CUST-03652,APAC,SMB,2025-05-18,24,408,2,6.4,147.78,7,0.165,1,0
CUST-03653,North America,Mid-Market,2023-09-18,36,1016,2,8.5,48.76,5,0.195,0,0
CUST-03654,North America,Mid-Market,2024-05-30,12,761,4,9.2,146.46,6,0.093,1,0
CUST-03655,Europe,SMB,2025-02-18,12,497,1,5.6,109.38,4,0.021,0,0
CUST-03656,Latin America,SMB,2024-08-17,12,682,3,7.4,64.25,3,0.041,1,0
CUST-03657,APAC,Mid-Market,2022-08-13,12,1417,1,9.9,147.77,5,0.074,0,0
CUST-03658,APAC,SMB,2023-10-29,1,975,3,7.5,282.79,3,0.06,0,0
CUST-03659,APAC,SMB,2024-02-16,1,865,5,6.5,91.92,11,0.109,0,1
CUST-03660,Europe,Mid-Market,2022-12-22,1,1286,1,7.2,214.51,3,0.167,1,0
CUST-03661,Latin America,SMB,2023-07-28,1,1068,4,8.2,131.18,3,0.191,1,0
CUST-03662,Europe,SMB,2023-05-15,1,1142,2,5.2,68.24,8,0.015,0,0
CUST-03663,Latin America,Mid-Market,2025-05-06,12,420,0,7.3,108.95,7,0.058,0,0
CUST-03664,Europe,SMB,2023-12-12,12,931,7,3.0,100.72,8,0.118,0,1
CUST-03665,North America,Enterprise,2023-09-03,12,1031,2,6.9,177.82,6,0.159,1,0
CUST-03666,Latin America,SMB,2023-10-28,12,976,2,7.4,231.4,5,0.139,1,0
CUST-03667,North America,SMB,2023-11-17,12,956,4,5.4,202.65,5,0.082,0,1
CUST-03668,North America,SMB,2025-03-17,1,470,4,4.8,84.5,10,0.028,0,1
CUST-03669,North America,SMB,2022-08-22,12,1408,1,6.4,164.92,4,0.023,0,0
CUST-03670,APAC,SMB,2025-05-14,1,412,1,8.4,327.5,3,0.086,0,1
CUST-03671,Latin America,SMB,2025-01-16,24,530,5,7.4,50.53,4,0.121,0,0
CUST-03672,Latin America,SMB,2025-09-18,1,285,1,8.1,82.19,3,0.028,0,1
CUST-03673,APAC,SMB,2025-04-16,1,440,3,7.8,129.06,5,0.003,0,0
CUST-03674,North America,Mid-Market,2024-01-09,1,903,4,8.2,138.09,6,0.093,0,1
CUST-03675,Europe,Mid-Market,2024-08-11,12,688,0,8.4,364.47,6,0.048,0,0
CUST-03676,Latin America,SMB,2021-03-02,1,1946,2,4.9,340.61,3,0.085,1,1
CUST-03677,APAC,Mid-Market,2022-09-04,1,1395,1,6.2,96.76,9,0.19,0,0
CUST-03678,APAC,SMB,2025-02-08,12,507,1,5.9,133.38,5,0.196,1,1
CUST-03679,Europe,SMB,2025-05-27,24,399,2,10.0,237.56,6,0.061,0,0
CUST-03680,Europe,Mid-Market,2025-12-29,12,183,2,7.1,207.05,8,0.15,0,0
CUST-03681,North America,Mid-Market,2024-05-18,36,773,0,9.1,294.55,11,0.073,0,0
CUST-03682,Latin America,Mid-Market,2023-07-07,24,1089,4,7.4,163.76,9,0.013,0,0
CUST-03683,Latin America,SMB,2023-08-25,24,1040,1,8.0,225.53,4,0.164,0,0
CUST-03684,Latin America,SMB,2024-07-06,24,724,1,8.2,108.55,6,0.14,0,0
CUST-03685,Latin America,SMB,2021-11-30,36,1673,1,7.0,250.93,10,0.176,0,0
CUST-03686,North America,SMB,2025-01-05,24,541,3,8.3,207.01,10,0.025,1,0
CUST-03687,APAC,SMB,2021-01-27,36,1980,3,8.6,159.17,6,0.01,0,0
CUST-03688,Latin America,Enterprise,2022-10-28,24,1341,3,9.3,235.35,4,0.17,0,0
CUST-03689,North America,Mid-Market,2025-07-09,1,356,3,8.4,264.66,3,0.052,0,1
CUST-03690,Latin America,Enterprise,2025-11-19,1,223,2,5.5,123.7,5,0.172,0,0
CUST-03691,APAC,SMB,2024-02-24,12,857,1,7.1,192.25,8,0.009,0,0
CUST-03692,Latin America,SMB,2023-05-09,1,1148,3,5.9,138.66,8,0.052,0,1
CUST-03693,Europe,SMB,2023-07-10,36,1086,1,10.0,96.46,4,0.158,0,0
CUST-03694,APAC,SMB,2022-12-07,12,1301,5,6.2,127.49,5,0.046,0,0
CUST-03695,APAC,Mid-Market,2024-08-06,36,693,0,5.2,163.27,6,0.177,1,1
CUST-03696,Europe,Mid-Market,2022-01-25,1,1617,4,8.8,389.58,2,0.047,1,0
CUST-03697,APAC,SMB,2022-06-16,12,1475,0,7.2,164.64,6,0.102,0,0
CUST-03698,APAC,SMB,2023-08-18,12,1047,4,3.7,166.61,9,0.167,1,1
CUST-03699,APAC,SMB,2024-08-11,24,688,3,8.1,294.59,2,0.186,1,0
CUST-03700,Europe,Mid-Market,2021-06-26,12,1830,2,6.9,167.54,11,0.11,0,0
CUST-03701,Latin America,SMB,2023-11-18,12,955,2,7.1,176.25,8,0.0,1,0
CUST-03702,North America,Mid-Market,2021-12-27,12,1646,5,6.0,51.51,7,0.102,1,0
CUST-03703,APAC,SMB,2023-11-10,24,963,4,10.0,353.48,8,0.074,0,0
CUST-03704,Latin America,SMB,2025-07-16,24,349,1,3.7,216.11,6,0.056,0,1
CUST-03705,North America,Mid-Market,2025-06-26,12,369,2,7.5,168.79,12,0.186,0,1
CUST-03706,Latin America,SMB,2024-03-07,12,845,2,9.2,94.95,5,0.166,0,0
CUST-03707,APAC,SMB,2022-06-25,12,1466,0,7.3,137.95,3,0.141,0,0
CUST-03708,Europe,SMB,2021-07-04,1,1822,1,4.7,241.47,5,0.156,0,1
CUST-03709,North America,SMB,2022-10-09,24,1360,3,10.0,81.24,6,0.159,2,0
CUST-03710,APAC,SMB,2021-03-15,12,1933,3,10.0,234.74,5,0.087,0,0
CUST-03711,Europe,Enterprise,2025-05-19,1,407,2,5.8,104.46,4,0.041,0,1
CUST-03712,Latin America,SMB,2021-11-23,1,1680,4,7.1,143.26,8,0.01,0,0
CUST-03713,APAC,Mid-Market,2024-11-27,12,580,4,8.4,95.14,5,0.135,0,0
CUST-03714,Latin America,Mid-Market,2022-03-25,24,1558,3,8.9,201.5,10,0.197,0,0
CUST-03715,Latin America,SMB,2024-09-23,36,645,2,7.6,105.1,4,0.057,0,0
CUST-03716,Europe,SMB,2021-08-05,1,1790,5,7.9,146.93,4,0.114,0,0
CUST-03717,APAC,SMB,2021-05-16,24,1871,3,9.1,271.06,5,0.017,0,0
CUST-03718,Europe,Mid-Market,2021-01-16,1,1991,4,5.4,20.67,2,0.125,1,0
CUST-03719,Latin America,Enterprise,2024-11-03,24,604,1,10.0,227.05,5,0.178,2,0
CUST-03720,Latin America,Mid-Market,2021-12-30,24,1643,5,9.4,163.85,6,0.173,0,0
CUST-03721,APAC,SMB,2024-08-01,24,698,0,6.0,94.88,6,0.157,0,0
CUST-03722,Europe,Mid-Market,2023-02-09,12,1237,3,6.7,169.9,5,0.001,0,0
CUST-03723,North America,SMB,2023-01-27,12,1250,1,7.7,161.18,10,0.123,1,0
CUST-03724,North America,SMB,2025-08-12,24,322,2,7.3,69.38,5,0.033,0,0
CUST-03725,North America,Mid-Market,2025-08-27,36,307,2,7.7,170.36,4,0.133,1,0
CUST-03726,APAC,SMB,2021-08-26,12,1769,6,7.8,123.46,5,0.175,2,0
CUST-03727,Latin America,Mid-Market,2023-06-21,12,1105,1,10.0,242.75,9,0.094,1,0
CUST-03728,Europe,Mid-Market,2022-06-29,12,1462,1,6.8,347.32,5,0.065,0,0
CUST-03729,Latin America,SMB,2021-12-03,24,1670,4,6.7,355.45,9,0.083,1,0
CUST-03730,North America,SMB,2025-04-29,1,427,5,9.5,93.31,8,0.081,0,0
CUST-03731,Europe,SMB,2022-07-01,12,1460,3,7.5,212.08,6,0.015,0,0
CUST-03732,Latin America,SMB,2024-04-18,12,803,2,10.0,233.21,8,0.011,0,0
CUST-03733,Latin America,Mid-Market,2024-06-23,12,737,1,5.7,310.7,9,0.015,1,0
CUST-03734,Europe,SMB,2022-10-18,12,1351,0,8.1,303.88,9,0.183,0,0
CUST-03735,APAC,SMB,2022-11-11,1,1327,3,8.8,280.11,5,0.112,0,0
CUST-03736,APAC,Mid-Market,2022-02-14,24,1597,3,8.3,319.7,6,0.157,0,0
CUST-03737,APAC,Mid-Market,2023-03-29,12,1189,2,9.6,127.84,4,0.083,0,0
CUST-03738,Europe,Mid-Market,2025-01-27,24,519,3,8.4,281.43,7,0.175,0,0
CUST-03739,Europe,SMB,2025-07-27,24,338,3,9.0,95.46,5,0.196,0,0
CUST-03740,North America,SMB,2024-09-21,1,647,5,8.7,248.91,5,0.048,0,0
CUST-03741,Europe,SMB,2021-02-28,12,1948,2,3.2,25.21,6,0.038,1,1
CUST-03742,Latin America,SMB,2025-06-25,1,370,3,8.2,207.11,6,0.06,0,0
CUST-03743,Latin America,Mid-Market,2025-10-10,12,263,3,7.0,94.24,4,0.056,0,1
CUST-03744,North America,Mid-Market,2025-09-24,1,279,3,8.3,346.32,7,0.009,1,1
CUST-03745,Europe,SMB,2021-10-01,24,1733,3,5.0,67.72,0,0.007,2,1
CUST-03746,Europe,SMB,2021-01-08,36,1999,1,5.8,175.87,1,0.136,1,1
CUST-03747,APAC,SMB,2024-09-21,24,647,1,9.4,216.5,5,0.119,0,0
CUST-03748,North America,SMB,2022-06-22,24,1469,2,7.8,216.84,2,0.057,3,0
CUST-03749,Latin America,Mid-Market,2023-01-08,36,1269,3,8.0,58.42,7,0.089,1,0
CUST-03750,Latin America,Enterprise,2024-09-21,12,647,1,4.2,371.72,9,0.02,0,0
CUST-03751,Europe,SMB,2025-05-11,24,415,4,8.3,95.92,5,0.0,1,0
CUST-03752,North America,SMB,2025-09-13,36,290,0,4.9,246.85,5,0.055,1,0
CUST-03753,Europe,SMB,2023-07-20,24,1076,6,8.2,53.56,7,0.179,0,0
CUST-03754,Europe,SMB,2023-01-05,12,1272,0,10.0,170.69,6,0.086,1,0
CUST-03755,APAC,SMB,2024-09-04,24,664,4,10.0,382.68,5,0.004,1,0
CUST-03756,Europe,Mid-Market,2024-07-12,12,718,6,5.9,168.49,9,0.029,0,1
CUST-03757,North America,Mid-Market,2021-04-10,12,1907,1,10.0,72.97,4,0.054,0,0
CUST-03758,APAC,SMB,2024-09-12,12,656,4,7.2,284.25,3,0.011,0,0
CUST-03759,Europe,SMB,2024-10-28,12,610,0,7.5,405.33,5,0.055,0,0
CUST-03760,North America,SMB,2025-03-05,12,482,1,5.9,120.97,8,0.112,0,0
CUST-03761,Europe,SMB,2023-11-27,1,946,3,10.0,233.44,6,0.027,0,1
CUST-03762,North America,SMB,2021-09-15,1,1749,2,7.0,302.04,6,0.039,0,0
CUST-03763,Europe,Mid-Market,2024-03-08,1,844,2,8.0,103.5,5,0.108,0,0
CUST-03764,APAC,SMB,2023-03-12,1,1206,1,8.5,79.15,6,0.169,0,1
CUST-03765,Latin America,SMB,2021-02-09,12,1967,3,5.5,226.73,6,0.066,0,0
CUST-03766,North America,Mid-Market,2025-03-23,1,464,2,7.3,106.24,10,0.162,0,1
CUST-03767,Europe,Mid-Market,2021-12-17,24,1656,2,8.4,52.56,10,0.152,1,0
CUST-03768,Latin America,SMB,2023-06-28,12,1098,3,7.5,293.72,5,0.162,1,0
CUST-03769,APAC,Mid-Market,2021-12-31,36,1642,1,8.9,169.87,10,0.014,0,0
