customer_id,region,segment,churn_probability,predicted_clv_12mo,top_churn_drivers
CUST-03269,APAC,Mid-Market,0.952,1404.43,satisfaction_score (+1.45); late_payments_last_year (+1.06); orders_last_year (+0.72)
CUST-02729,Latin America,Enterprise,0.033,2134.84,satisfaction_score (-0.39); contract_length_months (-0.37); segment_Enterprise (-0.29)
CUST-02734,Latin America,Mid-Market,0.033,473.18,satisfaction_score (-0.58); tenure_days (-0.56); contract_length_months (-0.52)
CUST-03030,Europe,SMB,0.033,800.16,tenure_days (-0.84); avg_order_value (-0.38); contract_length_months (-0.31)
CUST-03731,Europe,SMB,0.033,1308.64,satisfaction_score (-0.58); tenure_days (-0.56); contract_length_months (-0.33)
CUST-03749,Latin America,Mid-Market,0.033,412.54,tenure_days (-0.87); contract_length_months (-0.65); satisfaction_score (-0.38)
CUST-00612,North America,SMB,0.033,1653.36,tenure_days (-0.91); contract_length_months (-0.45); satisfaction_score (-0.43)
CUST-03688,Latin America,Enterprise,0.033,963.99,satisfaction_score (-0.73); contract_length_months (-0.55); tenure_days (-0.46)
CUST-02795,APAC,Mid-Market,0.033,892.4,contract_length_months (-0.67); tenure_days (-0.56); satisfaction_score (-0.39)
CUST-01355,North America,SMB,0.033,874.22,satisfaction_score (-1.12); contract_length_months (-0.71); support_tickets_last_year (-0.22)
CUST-02775,Europe,Enterprise,0.033,1917.02,satisfaction_score (-0.60); discount_pct (-0.57); segment_Enterprise (-0.34)
CUST-03276,Europe,SMB,0.033,86.95,avg_order_value (-0.61); satisfaction_score (-0.48); contract_length_months (-0.48)
CUST-01742,Europe,SMB,0.033,131.41,tenure_days (-0.77); contract_length_months (-0.55); satisfaction_score (-0.44)
CUST-02450,Europe,Mid-Market,0.033,801.11,contract_length_months (-0.62); tenure_days (-0.62); satisfaction_score (-0.44)
CUST-01298,North America,SMB,0.033,1536.15,satisfaction_score (-0.86); tenure_days (-0.66); contract_length_months (-0.64)
CUST-02224,Latin America,Enterprise,0.033,972.61,satisfaction_score (-0.74); contract_length_months (-0.51); segment_Enterprise (-0.48)
CUST-03847,Latin America,Mid-Market,0.033,1256.78,contract_length_months (-0.59); satisfaction_score (-0.53); avg_order_value (-0.26)
CUST-03824,Europe,SMB,0.033,253.77,tenure_days (-0.77); satisfaction_score (-0.53); contract_length_months (-0.40)
CUST-00564,Latin America,Enterprise,0.033,1255.11,satisfaction_score (-0.58); segment_Enterprise (-0.39); contract_length_months (-0.33)
CUST-01007,North America,Enterprise,0.033,638.13,satisfaction_score (-0.65); tenure_days (-0.45); contract_length_months (-0.39)
CUST-03972,Europe,Enterprise,0.033,197.88,satisfaction_score (-0.57); tenure_days (-0.55); contract_length_months (-0.37)
CUST-01421,North America,SMB,0.033,1201.84,contract_length_months (-0.79); satisfaction_score (-0.53); tenure_days (-0.37)
CUST-03528,Latin America,SMB,0.033,779.96,tenure_days (-0.63); contract_length_months (-0.41); satisfaction_score (-0.41)
CUST-00063,APAC,Enterprise,0.033,695.4,contract_length_months (-0.56); tenure_days (-0.48); satisfaction_score (-0.44)
CUST-02726,North America,SMB,0.033,1316.63,tenure_days (-0.65); satisfaction_score (-0.51); contract_length_months (-0.44)
CUST-02272,Latin America,SMB,0.033,637.1,satisfaction_score (-0.86); contract_length_months (-0.48); region_Latin America (-0.24)
CUST-01103,North America,Mid-Market,0.033,253.53,satisfaction_score (-0.86); tenure_days (-0.61); contract_length_months (-0.42)
CUST-00193,Latin America,Mid-Market,0.033,1748.62,tenure_days (-0.69); satisfaction_score (-0.54); contract_length_months (-0.38)
CUST-00015,APAC,Mid-Market,0.033,1582.08,tenure_days (-1.19); satisfaction_score (-0.67); contract_length_months (-0.63)
CUST-00075,Europe,SMB,0.032,883.9,tenure_days (-0.76); contract_length_months (-0.65); satisfaction_score (-0.37)
CUST-02123,Europe,Mid-Market,0.032,655.81,tenure_days (-0.75); contract_length_months (-0.43); avg_order_value (-0.30)
CUST-01167,APAC,Enterprise,0.032,1591.86,tenure_days (-1.16); contract_length_months (+0.66); satisfaction_score (-0.38)
CUST-03311,North America,SMB,0.032,1677.01,contract_length_months (-0.72); tenure_days (-0.63); satisfaction_score (-0.63)
CUST-01240,North America,Enterprise,0.032,682.2,satisfaction_score (-0.93); contract_length_months (-0.51); segment_Enterprise (-0.25)
CUST-01660,Latin America,SMB,0.032,2241.81,tenure_days (-0.73); contract_length_months (-0.59); satisfaction_score (-0.57)
CUST-01126,Europe,Enterprise,0.032,860.4,contract_length_months (-0.58); tenure_days (-0.58); satisfaction_score (-0.46)
CUST-00175,North America,Enterprise,0.032,425.21,satisfaction_score (-0.82); contract_length_months (-0.41); tenure_days (-0.41)
CUST-01395,Latin America,Mid-Market,0.032,624.69,contract_length_months (-0.61); tenure_days (-0.58); satisfaction_score (-0.36)
CUST-02750,North America,Enterprise,0.032,3702.57,tenure_days (-0.88); satisfaction_score (-0.60); segment_Enterprise (-0.39)
CUST-01842,Latin America,Mid-Market,0.032,1680.54,tenure_days (-0.89); satisfaction_score (-0.49); contract_length_months (-0.44)
CUST-03093,Europe,Enterprise,0.032,2088.13,tenure_days (-1.06); satisfaction_score (-1.01); contract_length_months (+0.60)
CUST-00449,Latin America,Mid-Market,0.032,759.69,satisfaction_score (-0.91); discount_pct (-0.68); tenure_days (+0.65)
CUST-02705,Europe,Mid-Market,0.032,145.13,tenure_days (-1.18); orders_last_year (+0.72); contract_length_months (-0.64)
CUST-02214,Latin America,Enterprise,0.032,861.26,satisfaction_score (-1.02); contract_length_months (-0.52); tenure_days (+0.48)
CUST-03400,Europe,Mid-Market,0.032,2035.31,tenure_days (-1.10); satisfaction_score (-0.82); discount_pct (-0.72)
CUST-03621,APAC,SMB,0.032,291.59,tenure_days (-1.57); contract_length_months (+0.68); satisfaction_score (-0.55)
CUST-03874,Latin America,Mid-Market,0.032,906.56,tenure_days (-0.65); satisfaction_score (-0.44); contract_length_months (-0.43)
CUST-01633,Europe,Enterprise,0.032,376.45,tenure_days (-0.58); satisfaction_score (-0.57); contract_length_months (-0.40)
CUST-02859,Europe,SMB,0.032,2095.8,tenure_days (-0.71); contract_length_months (-0.63); satisfaction_score (-0.57)
CUST-00315,Europe,SMB,0.032,1721.08,satisfaction_score (-0.61); tenure_days (-0.49); contract_length_months (-0.42)
CUST-01802,Latin America,SMB,0.032,295.05,satisfaction_score (-0.76); tenure_days (-0.72); contract_length_months (-0.42)
CUST-02555,Europe,SMB,0.032,1060.47,satisfaction_score (-0.67); contract_length_months (-0.67); tenure_days (-0.35)
CUST-02950,APAC,SMB,0.032,1299.35,tenure_days (-0.92); contract_length_months (-0.61); satisfaction_score (-0.54)
CUST-03433,Latin America,Mid-Market,0.032,1356.03,satisfaction_score (-0.65); contract_length_months (-0.45); tenure_days (-0.42)
CUST-02933,Latin America,Mid-Market,0.032,2258.03,discount_pct (-0.78); satisfaction_score (-0.62); contract_length_months (+0.43)
CUST-00669,Latin America,Enterprise,0.032,340.33,satisfaction_score (-0.90); contract_length_months (+0.56); segment_Enterprise (-0.41)
CUST-01844,APAC,Enterprise,0.032,301.73,tenure_days (-1.04); satisfaction_score (-0.66); avg_order_value (+0.52)
CUST-03164,APAC,SMB,0.032,544.28,tenure_days (-0.72); satisfaction_score (-0.48); contract_length_months (-0.43)
CUST-01357,APAC,SMB,0.031,3161.75,satisfaction_score (-0.96); contract_length_months (-0.84); tenure_days (-0.19)
CUST-02686,North America,Enterprise,0.031,854.55,contract_length_months (-0.64); satisfaction_score (-0.63); tenure_days (-0.61)
CUST-01226,Latin America,Enterprise,0.031,1978.77,satisfaction_score (-0.97); contract_length_months (-0.67); discount_pct (+0.27)
CUST-03114,Europe,Mid-Market,0.031,492.85,tenure_days (-0.95); satisfaction_score (-0.70); contract_length_months (-0.33)
CUST-02127,Latin America,SMB,0.031,1177.29,satisfaction_score (-0.73); contract_length_months (-0.60); tenure_days (-0.48)
CUST-00050,Europe,Mid-Market,0.031,199.52,tenure_days (-0.75); contract_length_months (-0.60); satisfaction_score (-0.46)
CUST-03224,Latin America,SMB,0.031,516.63,contract_length_months (-0.65); tenure_days (-0.65); satisfaction_score (-0.54)
CUST-01485,Europe,Mid-Market,0.031,812.96,contract_length_months (-0.77); tenure_days (-0.61); satisfaction_score (-0.46)
CUST-03857,Latin America,Enterprise,0.031,1231.12,tenure_days (-0.57); contract_length_months (-0.41); satisfaction_score (-0.38)
CUST-01025,APAC,SMB,0.031,1436.35,tenure_days (-0.71); satisfaction_score (-0.51); contract_length_months (-0.43)
CUST-00853,Latin America,Mid-Market,0.031,535.76,satisfaction_score (-0.54); tenure_days (-0.46); contract_length_months (-0.42)
CUST-03553,North America,SMB,0.031,76.96,tenure_days (-1.03); satisfaction_score (-0.70); orders_last_year (+0.66)
CUST-02562,APAC,Mid-Market,0.031,356.02,tenure_days (-1.28); satisfaction_score (-0.70); contract_length_months (-0.30)
CUST-00387,Latin America,SMB,0.031,822.98,tenure_days (-1.01); satisfaction_score (-0.47); contract_length_months (-0.42)
CUST-02080,Europe,Mid-Market,0.031,1086.48,contract_length_months (-0.80); tenure_days (-0.62); satisfaction_score (-0.59)
CUST-03728,Europe,Mid-Market,0.031,1787.95,tenure_days (-0.77); satisfaction_score (-0.59); contract_length_months (-0.37)
CUST-00772,APAC,Mid-Market,0.031,603.28,satisfaction_score (-0.98); contract_length_months (-0.59); tenure_days (-0.42)
CUST-01570,Europe,SMB,0.031,2160.94,tenure_days (-0.85); contract_length_months (-0.81); satisfaction_score (-0.57)
CUST-02834,Europe,Mid-Market,0.031,1024.1,tenure_days (-0.69); satisfaction_score (-0.65); contract_length_months (-0.35)
CUST-00439,Europe,Enterprise,0.031,2646.47,satisfaction_score (-1.00); contract_length_months (-0.63); tenure_days (-0.48)
CUST-00722,Latin America,SMB,0.031,1728.07,tenure_days (-0.56); contract_length_months (-0.42); satisfaction_score (-0.41)
CUST-02425,Latin America,SMB,0.03,1253.22,tenure_days (-0.63); satisfaction_score (-0.58); contract_length_months (-0.43)
CUST-02807,North America,Mid-Market,0.03,980.38,tenure_days (-0.76); satisfaction_score (-0.59); contract_length_months (-0.39)
CUST-01199,North America,Mid-Market,0.03,157.35,tenure_days (-0.72); contract_length_months (-0.64); satisfaction_score (-0.49)
CUST-01684,Europe,Enterprise,0.03,1712.16,satisfaction_score (-0.61); tenure_days (-0.59); contract_length_months (-0.43)
CUST-00649,Latin America,Enterprise,0.03,892.73,satisfaction_score (-1.02); contract_length_months (-0.44); discount_pct (+0.37)
CUST-03127,North America,SMB,0.03,2358.87,tenure_days (-0.79); contract_length_months (-0.72); satisfaction_score (-0.56)
CUST-01017,Latin America,Mid-Market,0.03,530.04,tenure_days (-0.73); contract_length_months (-0.59); satisfaction_score (-0.59)
CUST-02154,APAC,SMB,0.03,820.73,tenure_days (-0.87); discount_pct (-0.87); contract_length_months (+0.50)
CUST-01994,North America,SMB,0.03,1626.29,satisfaction_score (-0.71); tenure_days (-0.56); contract_length_months (-0.39)
CUST-03186,Latin America,Mid-Market,0.03,482.16,tenure_days (-0.80); contract_length_months (-0.38); satisfaction_score (-0.35)
CUST-00094,Europe,SMB,0.03,444.39,tenure_days (-1.48); contract_length_months (-0.45); satisfaction_score (-0.37)
CUST-00116,North America,Mid-Market,0.03,890.13,contract_length_months (-0.67); satisfaction_score (-0.59); avg_order_value (-0.29)
CUST-01965,Europe,Enterprise,0.03,861.49,tenure_days (-0.61); satisfaction_score (-0.56); contract_length_months (-0.40)
CUST-03846,Latin America,SMB,0.03,694.6,satisfaction_score (-0.78); contract_length_months (-0.59); region_Latin America (-0.26)
CUST-03203,Europe,Mid-Market,0.03,1336.59,tenure_days (-0.64); satisfaction_score (-0.52); contract_length_months (-0.43)
CUST-01001,Europe,SMB,0.03,2176.81,tenure_days (-0.76); contract_length_months (-0.64); satisfaction_score (-0.63)
CUST-01079,Europe,SMB,0.03,667.34,satisfaction_score (-1.23); contract_length_months (-0.44); discount_pct (-0.22)
CUST-03950,Europe,Mid-Market,0.03,1475.29,satisfaction_score (-0.63); tenure_days (-0.44); contract_length_months (-0.43)
CUST-00201,Latin America,Mid-Market,0.03,3685.24,contract_length_months (-0.69); satisfaction_score (-0.63); tenure_days (-0.32)
CUST-02281,Latin America,Mid-Market,0.03,381.38,tenure_days (-1.48); contract_length_months (-0.60); satisfaction_score (-0.49)
CUST-00836,APAC,Mid-Market,0.03,1227.3,tenure_days (-0.93); satisfaction_score (-0.53); contract_length_months (-0.41)
CUST-00942,APAC,Mid-Market,0.03,848.76,contract_length_months (-0.64); satisfaction_score (-0.47); tenure_days (-0.38)
CUST-01745,Europe,SMB,0.03,1646.94,tenure_days (-0.57); contract_length_months (-0.57); satisfaction_score (-0.49)
CUST-01697,North America,SMB,0.03,1370.44,satisfaction_score (-1.18); contract_length_months (-0.85); tenure_days (-0.35)
CUST-00884,APAC,SMB,0.03,1087.07,satisfaction_score (-0.89); tenure_days (-0.63); contract_length_months (-0.38)
CUST-01032,Latin America,Mid-Market,0.03,816.0,tenure_days (-0.81); satisfaction_score (-0.48); contract_length_months (-0.44)
CUST-01911,Europe,SMB,0.029,1314.0,tenure_days (-0.75); contract_length_months (-0.61); satisfaction_score (-0.54)
CUST-03181,North America,SMB,0.029,1915.82,tenure_days (-0.74); contract_length_months (-0.44); satisfaction_score (-0.42)
CUST-03131,Europe,SMB,0.029,564.61,tenure_days (-1.15); satisfaction_score (-0.49); contract_length_months (-0.45)
CUST-03512,Latin America,SMB,0.029,1122.71,contract_length_months (-0.72); satisfaction_score (-0.69); tenure_days (-0.67)
CUST-03195,Latin America,SMB,0.029,560.67,satisfaction_score (-0.55); contract_length_months (-0.38); region_Latin America (-0.30)
CUST-02471,Latin America,SMB,0.029,1013.85,satisfaction_score (-0.61); discount_pct (-0.58); orders_last_year (-0.28)
CUST-02745,APAC,Mid-Market,0.029,511.72,satisfaction_score (-0.63); tenure_days (-0.61); contract_length_months (-0.38)
CUST-01912,Latin America,SMB,0.029,1537.98,satisfaction_score (-0.85); contract_length_months (-0.60); tenure_days (-0.57)
CUST-00999,Europe,Enterprise,0.029,314.28,tenure_days (-0.75); contract_length_months (-0.47); satisfaction_score (-0.39)
CUST-02714,Latin America,Enterprise,0.029,483.99,satisfaction_score (-0.71); tenure_days (-0.65); contract_length_months (-0.37)
CUST-03536,Europe,Enterprise,0.029,971.0,satisfaction_score (-1.03); contract_length_months (-0.63); segment_Enterprise (-0.19)
CUST-02749,APAC,SMB,0.029,2240.61,tenure_days (-0.76); satisfaction_score (-0.45); contract_length_months (-0.39)
CUST-00585,North America,Mid-Market,0.029,2247.42,satisfaction_score (-0.85); tenure_days (-0.68); contract_length_months (-0.44)
CUST-00829,North America,SMB,0.029,864.07,tenure_days (-0.77); satisfaction_score (-0.53); contract_length_months (-0.44)
CUST-01737,Latin America,Enterprise,0.029,710.46,satisfaction_score (-0.56); segment_Enterprise (-0.40); contract_length_months (-0.35)
CUST-00641,North America,SMB,0.029,1055.8,tenure_days (-0.95); contract_length_months (-0.50); satisfaction_score (-0.41)
CUST-01717,Latin America,Mid-Market,0.029,1005.68,tenure_days (-0.79); satisfaction_score (-0.70); contract_length_months (-0.62)
CUST-00728,APAC,Enterprise,0.029,1747.94,satisfaction_score (-0.62); tenure_days (-0.47); contract_length_months (-0.40)
CUST-01751,Europe,Mid-Market,0.029,812.69,contract_length_months (-0.78); tenure_days (-0.48); satisfaction_score (-0.45)
CUST-00311,North America,Mid-Market,0.029,2203.2,contract_length_months (-0.74); satisfaction_score (-0.61); tenure_days (-0.52)
CUST-03587,Latin America,Mid-Market,0.029,156.45,tenure_days (-0.74); contract_length_months (-0.65); satisfaction_score (-0.63)
CUST-03593,Europe,SMB,0.029,871.52,tenure_days (-0.62); satisfaction_score (-0.45); contract_length_months (-0.42)
CUST-02014,APAC,SMB,0.028,2252.1,satisfaction_score (-0.70); tenure_days (-0.67); contract_length_months (-0.59)
CUST-02886,APAC,SMB,0.028,858.77,satisfaction_score (-0.90); contract_length_months (-0.84); tenure_days (-0.28)
CUST-03607,North America,Enterprise,0.028,465.29,segment_Enterprise (-0.58); satisfaction_score (-0.54); discount_pct (-0.30)
CUST-03429,Latin America,SMB,0.028,882.18,contract_length_months (-0.63); satisfaction_score (-0.51); tenure_days (-0.33)
CUST-02369,APAC,SMB,0.028,1642.81,satisfaction_score (-0.72); tenure_days (-0.66); contract_length_months (-0.44)
CUST-03345,APAC,Mid-Market,0.028,2149.18,tenure_days (-0.65); satisfaction_score (-0.64); discount_pct (-0.37)
CUST-01765,APAC,SMB,0.028,2277.34,satisfaction_score (-0.88); tenure_days (-0.69); contract_length_months (-0.40)
CUST-01338,Latin America,SMB,0.028,831.72,tenure_days (-1.02); discount_pct (+0.43); satisfaction_score (-0.43)
CUST-03013,Europe,SMB,0.028,1557.44,tenure_days (-0.69); contract_length_months (-0.67); satisfaction_score (-0.64)
CUST-03082,Europe,Mid-Market,0.028,430.68,tenure_days (-1.06); contract_length_months (-0.60); satisfaction_score (-0.45)
CUST-02274,North America,Enterprise,0.028,1949.03,tenure_days (-0.71); contract_length_months (-0.48); satisfaction_score (-0.38)
CUST-02324,Latin America,SMB,0.028,849.63,satisfaction_score (-0.81); contract_length_months (-0.56); region_Latin America (-0.27)
CUST-01868,APAC,Mid-Market,0.028,1749.67,satisfaction_score (-1.32); contract_length_months (-0.57); support_tickets_last_year (-0.18)
CUST-03544,APAC,Mid-Market,0.028,1087.56,tenure_days (-1.12); contract_length_months (-0.67); satisfaction_score (-0.46)
CUST-03978,Europe,Mid-Market,0.028,1732.27,discount_pct (-0.66); satisfaction_score (-0.63); tenure_days (-0.57)
CUST-00058,North America,Mid-Market,0.028,1797.97,satisfaction_score (-0.92); contract_length_months (-0.50); discount_pct (-0.26)
CUST-00978,North America,Mid-Market,0.027,1288.75,satisfaction_score (-0.85); tenure_days (-0.56); contract_length_months (-0.32)
CUST-02661,Latin America,SMB,0.027,687.69,satisfaction_score (-0.57); tenure_days (-0.50); contract_length_months (-0.43)
